Age,Country,Subscription_Type,Watch_Time_Hours,Favorite_Genre,cluster
28,0,0,315.47,6,0
14,6,0,762.42,3,1
61,6,1,784.88,1,1
51,8,1,158.3,4,0
42,7,1,594.33,4,2
40,1,1,807.9,6,1
28,7,1,964.23,0,1
29,5,2,735.28,2,1
18,1,0,152.21,3,0
40,1,0,664.61,5,2
42,9,2,54.68,6,0
67,4,1,719.18,5,1
40,0,0,822.67,1,1
32,0,0,146.62,4,0
55,7,1,581.47,2,2
54,3,1,359.26,2,2
64,1,0,219.66,5,0
52,6,2,535.4,6,2
68,9,0,876.61,3,1
70,0,0,299.75,5,0
24,5,2,969.09,1,1
78,4,2,260.27,3,0
78,6,2,641.96,4,2
74,4,0,868.85,1,1
52,0,1,504.69,4,2
56,4,2,293.92,3,0
51,1,2,324.79,5,0
61,3,0,46.22,5,0
48,0,1,431.23,3,2
76,0,2,377.28,5,2
60,6,0,124.9,1,0
28,2,1,208.8,5,0
52,1,1,225.91,4,0
69,6,1,368.72,5,2
57,4,1,231.7,0,0
24,7,1,262.9,6,0
29,5,1,808.03,6,1
55,7,2,856.49,1,1
48,6,1,326.46,4,0
65,9,1,666.55,6,1
39,6,2,884.01,6,1
31,8,0,137.49,1,0
39,3,1,483.46,1,2
75,3,0,17.3,4,0
58,4,0,711.01,6,1
50,4,0,840.67,1,1
47,5,1,893.23,0,1
58,5,0,386.97,5,2
30,4,2,530.05,2,2
45,3,0,593.03,0,2
62,0,2,884.88,5,1
44,4,0,207.71,2,0
59,7,1,205.97,4,0
75,9,2,975.66,1,1
64,6,0,813.41,1,1
32,4,1,662.02,6,2
54,4,0,209.79,0,0
43,5,2,462.01,3,2
34,4,1,488.33,2,2
56,9,1,398.26,5,2
59,5,2,356.56,1,2
69,3,0,368.51,0,2
37,9,1,774.68,6,1
29,6,0,239.51,1,0
29,2,0,846.73,5,1
40,2,2,686.16,0,1
28,7,0,427.96,5,2
79,6,2,922.28,4,1
73,1,2,994.49,0,1
72,5,1,301.51,6,0
44,1,2,346.64,3,2
37,0,0,879.09,5,1
71,6,2,768.88,5,1
22,0,1,375.49,3,2
30,7,0,731.73,6,1
69,4,2,573.54,4,2
28,4,0,450.24,0,2
27,6,0,773.41,4,1
39,1,0,319.28,2,0
42,4,1,325.57,6,0
23,0,0,694.44,5,1
33,0,1,759.42,6,1
20,8,0,331.26,4,0
41,0,0,129.22,5,0
61,1,0,58.85,1,0
66,0,1,717.87,0,1
14,0,1,974.52,0,1
29,5,0,415.61,0,2
54,5,0,514.68,5,2
15,8,2,959.23,0,1
76,5,2,828.68,4,1
65,1,0,641.94,3,2
51,8,2,577.45,0,2
46,5,2,429.57,4,2
75,0,0,192.97,1,0
62,6,1,650.66,4,2
65,4,1,832.03,2,1
30,5,2,447.3,4,2
13,4,1,439.14,1,2
17,8,2,112.15,3,0
77,9,2,757.2,3,1
74,0,2,501.91,1,2
64,8,0,531.15,0,2
32,1,0,764.42,4,1
64,8,1,60.72,5,0
56,4,1,576.4,3,2
14,7,2,344.2,0,2
44,6,1,47.72,6,0
13,7,0,903.18,3,1
34,6,2,735.29,1,1
58,0,2,302.63,0,0
70,8,2,891.31,0,1
15,9,0,211.3,6,0
56,2,2,729.83,0,1
62,8,2,646.95,2,2
22,4,1,995.05,0,1
31,5,2,162.19,1,0
17,1,1,302.47,3,0
27,2,0,563.34,5,2
30,5,0,622.92,5,2
13,8,0,496.07,1,2
19,4,0,392.25,2,2
47,5,2,805.43,0,1
46,1,1,968.08,4,1
75,9,1,824.2,0,1
39,8,0,580.64,0,2
53,6,2,646.18,6,2
58,8,0,905.79,4,1
54,2,1,213.82,5,0
19,1,0,805.14,5,1
74,2,1,813.72,2,1
74,2,0,483.1,6,2
13,4,0,217.46,6,0
60,8,2,292.06,1,0
52,1,2,907.58,0,1
70,1,2,568.65,5,2
23,2,0,544.14,5,2
42,5,0,159.16,2,0
76,1,2,706.11,4,1
61,4,1,351.84,2,2
36,2,1,696.42,5,1
65,8,1,832.48,0,1
59,0,1,683.59,1,1
40,6,1,48.59,3,0
27,0,2,240.97,3,0
65,5,1,43.73,6,0
52,2,2,399.33,0,2
35,6,1,337.64,5,2
42,4,0,52.74,2,0
20,7,2,633.86,5,2
71,5,1,528.29,3,2
26,0,0,595.23,4,2
76,0,1,92.17,2,0
32,3,0,728.63,0,1
77,9,0,44.72,4,0
36,8,2,652.07,6,2
79,0,2,976.65,5,1
51,1,2,66.67,1,0
28,3,0,643.76,4,2
20,8,1,157.2,3,0
70,5,1,581.1,5,2
23,2,1,581.23,3,2
70,2,2,131.28,6,0
39,4,0,339.57,1,2
13,7,2,32.69,3,0
51,5,0,736.71,4,1
73,5,0,224.28,2,0
54,2,2,507.75,1,2
35,8,0,110.52,4,0
75,7,1,260.45,6,0
20,3,0,825.17,5,1
32,9,2,782.98,1,1
33,8,2,841.7,4,1
19,5,0,338.01,1,2
36,7,0,6.36,1,0
28,2,1,183.45,6,0
61,5,1,53.28,1,0
65,1,1,670.12,6,1
43,6,2,618.88,3,2
51,1,2,84.34,0,0
18,0,2,440.78,0,2
57,7,0,263.98,5,0
17,6,1,239.92,4,0
18,2,0,827.64,6,1
44,4,0,809.97,6,1
70,6,1,849.07,5,1
16,3,0,116.73,6,0
64,6,1,375.65,6,2
20,3,0,96.15,6,0
57,5,0,92.61,4,0
36,9,0,454.81,0,2
59,2,2,652.59,0,2
14,2,0,646.76,5,2
15,9,2,535.13,3,2
47,0,0,690.08,0,1
43,1,0,572.17,1,2
58,2,0,770.62,3,1
21,3,2,86.71,5,0
79,1,2,34.02,4,0
67,3,0,813.86,3,1
62,2,0,336.08,6,2
21,9,1,70.71,1,0
25,1,0,70.55,6,0
28,7,0,270.12,3,0
47,5,2,605.99,6,2
20,3,0,631.83,6,2
64,2,1,863.1,3,1
21,6,2,574.25,6,2
61,7,1,756.99,2,1
80,0,0,391.22,4,2
77,6,2,255.47,0,0
69,3,2,487.05,2,2
29,6,1,115.49,6,0
21,7,2,724.63,2,1
59,5,1,441.49,1,2
75,5,1,461.44,3,2
53,6,0,449.22,4,2
76,4,2,213.07,3,0
25,9,0,569.67,0,2
68,0,1,952.85,0,1
23,2,1,691.27,0,1
77,5,2,33.42,5,0
68,2,0,419.95,3,2
77,1,2,8.62,1,0
40,7,1,506.0,5,2
78,3,1,841.84,2,1
41,0,2,304.39,0,0
76,5,1,555.18,2,2
39,8,0,960.01,5,1
47,5,0,361.5,4,2
15,3,1,511.33,5,2
53,1,2,816.18,0,1
17,9,2,863.9,4,1
39,0,0,474.5,5,2
38,5,2,125.61,2,0
63,4,0,254.36,6,0
80,3,2,945.29,4,1
57,9,2,564.08,1,2
63,2,0,753.4,4,1
40,8,1,203.44,5,0
24,3,1,59.19,6,0
51,8,2,515.68,3,2
51,1,0,335.8,3,2
45,0,0,554.33,0,2
40,7,1,939.87,6,1
40,0,2,444.64,4,2
21,3,1,532.55,3,2
34,3,0,488.89,4,2
46,9,1,214.04,0,0
75,5,0,361.35,4,2
19,2,0,499.98,3,2
26,6,2,133.92,0,0
62,1,2,385.6,4,2
75,5,0,282.62,4,0
73,5,0,310.12,1,0
40,0,0,802.26,5,1
61,7,1,688.91,1,1
68,8,0,121.15,1,0
70,2,1,46.19,0,0
15,1,2,555.18,1,2
23,1,0,479.59,3,2
67,1,2,259.4,3,0
56,5,2,67.12,1,0
57,4,1,956.3,6,1
52,8,1,7.51,3,0
62,5,0,47.01,3,0
72,8,1,405.0,4,2
30,5,1,436.01,0,2
72,5,2,315.8,2,0
44,3,1,849.17,3,1
35,6,0,614.61,2,2
35,8,2,419.53,1,2
73,4,2,526.47,0,2
52,7,2,536.27,0,2
22,9,0,715.37,5,1
43,5,1,107.21,0,0
45,7,2,456.56,0,2
30,2,1,952.74,2,1
27,8,0,561.82,5,2
77,6,1,497.08,1,2
77,2,1,620.68,4,2
21,5,1,225.07,3,0
24,5,0,40.4,0,0
68,9,1,770.55,0,1
15,9,2,240.54,4,0
42,5,2,912.31,5,1
63,3,0,375.26,3,2
80,6,2,701.44,5,1
62,8,0,290.88,4,0
24,6,1,608.67,4,2
15,9,2,159.52,1,0
16,8,0,894.71,2,1
23,6,2,609.0,6,2
39,0,1,818.72,4,1
58,9,2,895.59,0,1
21,9,2,521.8,4,2
33,7,1,719.73,2,1
46,2,0,235.94,3,0
58,6,1,787.9,0,1
58,1,0,511.33,6,2
25,3,0,134.88,3,0
76,4,2,440.31,5,2
43,0,2,47.58,1,0
41,2,0,745.88,6,1
75,1,1,384.82,3,2
72,0,2,409.31,1,2
59,4,1,939.43,2,1
28,2,0,812.5,5,1
51,6,1,764.5,2,1
42,6,1,259.43,1,0
25,7,0,562.84,1,2
43,7,0,989.16,3,1
64,4,2,21.58,3,0
26,1,2,317.96,5,0
65,4,2,71.57,0,0
48,9,2,918.98,1,1
59,3,2,682.31,6,1
14,4,2,329.66,0,0
77,4,0,375.55,5,2
50,4,1,203.91,2,0
24,9,2,340.06,5,2
15,0,2,783.72,0,1
32,0,2,113.89,4,0
46,4,2,363.94,2,2
71,5,2,564.21,1,2
43,5,1,97.96,3,0
80,7,1,774.0,2,1
27,4,1,289.18,0,0
27,3,2,342.38,3,2
41,8,2,711.1,2,1
24,1,1,276.16,0,0
42,6,1,616.86,4,2
36,5,0,874.69,1,1
38,9,2,599.22,6,2
28,2,1,541.88,6,2
22,0,0,35.82,5,0
36,0,1,577.23,4,2
68,4,0,55.15,6,0
69,6,2,16.85,5,0
43,2,1,926.34,2,1
68,3,1,468.04,5,2
28,8,1,821.21,2,1
47,4,2,701.39,1,1
75,5,2,356.07,6,2
74,9,1,134.03,0,0
57,0,2,339.58,2,2
73,5,0,854.35,1,1
22,5,1,808.26,0,1
28,7,1,751.33,5,1
22,1,2,558.68,1,2
62,5,0,540.73,5,2
20,9,0,816.51,2,1
32,7,2,569.28,3,2
37,3,0,970.95,4,1
57,2,0,52.31,3,0
23,8,2,884.28,3,1
59,6,1,503.57,2,2
53,2,0,550.36,4,2
60,1,0,360.74,0,2
35,4,2,931.29,0,1
68,4,1,332.17,1,0
75,3,0,471.81,3,2
22,5,0,356.95,1,2
56,3,0,443.72,0,2
33,2,0,736.6,1,1
79,5,1,342.95,1,2
47,5,0,417.67,1,2
13,4,2,430.2,6,2
45,1,2,533.55,5,2
19,0,2,805.0,2,1
76,5,1,350.62,0,2
22,0,0,140.57,4,0
77,8,2,624.78,2,2
71,5,1,917.76,4,1
71,4,2,705.96,1,1
19,3,2,501.5,5,2
18,2,1,823.34,1,1
18,9,0,209.01,2,0
75,3,2,913.85,3,1
51,1,1,478.05,6,2
53,2,0,644.76,0,2
33,8,0,871.86,1,1
79,6,1,893.05,5,1
77,0,1,427.48,3,2
15,9,1,112.63,5,0
28,6,0,731.86,1,1
19,4,0,754.96,5,1
43,8,1,600.89,4,2
61,1,1,93.07,5,0
15,8,1,512.08,6,2
52,4,0,803.75,6,1
60,4,1,619.87,5,2
24,2,1,997.37,1,1
63,2,1,764.79,3,1
64,3,1,147.21,6,0
72,0,0,33.07,6,0
72,3,1,298.01,3,0
70,4,1,805.2,4,1
76,8,1,380.43,3,2
59,6,2,74.21,1,0
74,3,2,381.93,5,2
45,6,1,212.34,1,0
36,2,0,705.43,5,1
46,8,2,575.33,5,2
67,4,1,416.14,5,2
17,0,0,401.93,4,2
68,9,0,913.04,0,1
69,9,0,528.17,4,2
67,8,2,541.84,1,2
55,1,0,256.28,1,0
36,7,1,126.75,6,0
59,9,0,361.1,0,2
70,3,1,616.87,0,2
27,3,0,532.64,1,2
21,3,1,589.15,1,2
74,1,0,782.13,6,1
44,3,1,532.0,4,2
74,6,2,347.97,6,2
79,9,0,783.78,2,1
23,2,0,796.87,1,1
16,8,0,323.3,5,0
72,4,0,99.66,4,0
66,6,0,824.13,0,1
15,3,0,10.27,3,0
34,8,1,151.99,5,0
62,3,0,898.04,4,1
75,9,0,273.71,4,0
73,4,0,308.54,5,0
36,6,1,838.04,5,1
61,1,0,453.42,2,2
32,2,2,462.31,2,2
42,4,0,295.74,2,0
49,6,0,245.97,6,0
39,8,2,182.29,3,0
42,3,2,808.37,0,1
34,8,2,718.85,2,1
75,0,1,811.61,4,1
40,3,1,547.98,4,2
45,9,2,860.36,1,1
68,6,0,874.93,4,1
79,6,1,493.57,5,2
70,7,0,560.44,2,2
79,9,1,392.4,2,2
28,1,2,415.18,5,2
56,5,1,102.03,0,0
58,5,2,420.4,2,2
25,5,2,330.05,0,0
59,0,1,143.85,3,0
71,0,2,46.27,1,0
60,1,0,549.02,3,2
30,9,2,583.31,0,2
27,5,2,968.28,3,1
24,4,0,543.22,6,2
58,3,1,51.32,3,0
23,4,2,506.6,0,2
49,5,0,550.46,5,2
59,5,2,267.23,0,0
32,3,1,399.58,0,2
22,6,0,202.34,3,0
36,8,2,67.45,6,0
57,6,1,856.74,4,1
45,1,1,380.66,1,2
33,3,1,870.63,5,1
78,0,2,726.11,2,1
79,3,2,616.05,0,2
21,0,1,616.26,1,2
77,7,1,751.0,1,1
17,5,0,525.38,5,2
62,2,1,583.72,4,2
30,3,1,211.35,0,0
73,3,1,751.88,0,1
25,8,1,800.94,6,1
40,3,2,107.02,0,0
58,9,0,673.54,1,1
46,3,0,838.32,1,1
19,0,1,521.33,5,2
36,9,2,183.05,1,0
66,1,1,471.9,5,2
51,8,2,145.55,3,0
77,7,1,249.53,5,0
42,5,1,345.39,2,2
62,4,1,614.0,4,2
26,2,1,764.29,1,1
68,3,1,623.4,6,2
29,1,0,818.84,5,1
15,6,2,757.51,4,1
63,2,1,977.64,2,1
14,5,0,533.38,5,2
51,4,0,535.66,2,2
68,1,1,492.31,2,2
23,4,0,612.9,4,2
44,4,0,535.54,5,2
32,5,2,465.47,2,2
24,1,0,983.89,0,1
34,5,0,907.36,4,1
27,3,2,51.17,0,0
52,4,2,504.57,4,2
72,9,0,983.58,5,1
37,7,2,7.59,4,0
48,4,1,786.24,1,1
24,1,0,853.44,4,1
34,3,0,694.43,2,1
80,2,2,250.03,2,0
80,5,2,653.53,4,2
65,7,1,808.09,6,1
67,4,0,125.93,4,0
22,4,1,665.17,0,2
17,0,2,782.78,1,1
65,9,1,875.55,2,1
62,7,2,588.91,0,2
15,0,1,300.69,2,0
52,3,2,99.21,1,0
51,6,1,845.07,2,1
73,1,0,586.42,6,2
43,6,2,26.85,6,0
34,5,1,558.56,4,2
44,4,2,884.45,4,1
25,5,2,257.64,0,0
61,2,1,172.69,0,0
54,6,1,833.85,0,1
73,2,2,250.44,2,0
30,3,1,301.53,0,0
71,8,2,676.3,3,1
74,6,0,946.59,2,1
52,8,2,449.41,2,2
65,5,2,985.21,0,1
58,5,0,268.13,1,0
49,4,0,100.39,4,0
55,3,2,218.26,4,0
34,9,1,358.67,0,2
29,7,0,950.08,1,1
69,5,2,590.33,6,2
19,7,2,525.36,0,2
67,9,1,206.55,4,0
45,7,0,135.73,1,0
32,7,0,122.82,1,0
50,7,0,229.16,2,0
26,4,0,486.11,3,2
50,8,1,514.3,1,2
36,4,1,715.0,1,1
53,5,2,53.03,4,0
15,9,1,567.42,6,2
47,8,1,452.97,3,2
42,6,2,442.64,6,2
55,7,0,349.79,5,2
58,9,2,323.36,5,0
21,1,0,955.3,3,1
24,2,0,574.22,2,2
58,9,2,865.79,2,1
80,3,2,380.47,6,2
50,5,0,586.32,4,2
65,2,1,17.96,0,0
41,2,0,653.16,3,2
14,6,1,18.62,1,0
61,1,2,792.4,5,1
33,9,0,717.94,4,1
54,6,2,934.44,5,1
74,9,0,666.61,2,1
28,2,0,41.07,6,0
20,3,0,233.96,4,0
78,2,0,693.87,2,1
66,1,0,953.58,3,1
25,9,2,435.94,5,2
59,4,2,302.5,4,0
57,6,1,198.24,1,0
56,4,0,529.32,3,2
39,6,1,851.3,5,1
63,4,2,289.2,4,0
54,6,2,964.98,3,1
63,7,0,90.86,0,0
35,5,1,106.7,1,0
15,3,1,307.16,6,0
26,1,2,961.98,2,1
19,6,0,758.88,3,1
39,1,0,415.27,0,2
21,3,1,779.11,1,1
71,5,2,971.76,5,1
29,7,0,719.81,2,1
19,0,2,101.86,3,0
55,0,0,753.08,0,1
67,5,2,456.44,0,2
23,4,2,487.91,5,2
63,7,1,456.45,6,2
76,8,2,307.22,3,0
50,8,0,418.56,0,2
16,4,2,865.13,2,1
31,7,2,464.6,5,2
57,5,0,196.07,3,0
54,0,1,520.75,3,2
35,9,1,508.49,5,2
38,9,2,583.61,1,2
46,7,0,344.66,3,2
42,1,2,691.25,3,1
27,3,1,81.49,4,0
45,3,0,41.28,1,0
16,0,1,840.92,6,1
50,4,2,171.97,5,0
17,5,1,333.28,3,0
68,4,1,106.27,1,0
44,9,2,995.01,5,1
31,1,0,299.89,4,0
24,5,1,610.17,3,2
35,0,2,181.57,5,0
80,8,0,394.82,4,2
46,6,2,830.34,6,1
27,0,1,144.61,5,0
30,9,2,174.82,2,0
23,6,1,15.96,1,0
70,8,0,958.15,6,1
24,9,2,473.35,1,2
41,5,2,308.02,4,0
32,7,0,634.31,4,2
61,9,2,25.32,1,0
16,1,2,578.09,4,2
38,1,0,863.56,1,1
49,3,0,579.64,6,2
62,1,0,41.46,5,0
40,0,1,696.44,6,1
38,9,0,596.84,0,2
44,8,2,942.82,2,1
35,9,0,843.11,5,1
22,5,0,251.82,2,0
75,3,1,429.5,6,2
42,7,1,947.65,2,1
76,3,2,522.72,0,2
68,8,1,347.26,0,2
60,8,0,52.62,2,0
28,9,1,809.83,1,1
75,3,2,420.18,4,2
31,8,2,623.67,6,2
68,7,0,745.55,2,1
58,6,1,488.07,2,2
80,7,2,518.21,0,2
36,8,1,883.65,3,1
19,6,2,902.24,0,1
36,2,2,970.11,6,1
59,0,0,340.69,0,2
23,1,0,460.44,0,2
30,5,2,894.58,6,1
40,7,1,891.17,2,1
65,2,2,280.82,0,0
47,7,2,451.92,4,2
17,7,1,223.38,5,0
61,8,1,82.39,1,0
68,9,0,278.1,0,0
18,8,0,815.71,2,1
69,8,1,351.69,0,2
77,4,0,218.53,6,0
24,5,0,598.03,6,2
42,6,1,58.04,4,0
13,2,0,249.74,0,0
54,4,1,999.46,5,1
41,7,0,747.32,3,1
30,5,2,758.8,3,1
21,4,0,60.87,4,0
41,6,2,863.85,4,1
73,1,2,926.0,2,1
44,1,1,892.4,5,1
35,7,2,855.61,0,1
77,9,1,998.07,2,1
74,7,0,830.14,3,1
24,8,0,51.73,0,0
26,8,1,195.8,0,0
60,2,1,161.28,5,0
43,5,2,411.61,5,2
38,1,0,902.73,5,1
80,9,1,222.34,1,0
19,4,1,494.33,1,2
51,3,1,138.09,5,0
41,5,0,824.9,6,1
70,1,2,679.15,0,1
78,6,2,806.67,4,1
78,2,1,356.6,2,2
25,0,1,19.96,5,0
52,2,0,950.54,3,1
17,1,2,995.95,2,1
46,1,0,426.05,6,2
14,9,2,867.56,6,1
25,2,2,455.08,2,2
52,6,0,850.89,6,1
16,0,0,212.8,6,0
79,2,0,268.76,1,0
13,8,2,966.19,0,1
39,0,2,226.79,3,0
14,6,0,290.5,1,0
68,5,2,373.92,2,2
65,9,1,985.05,3,1
36,0,1,8.59,0,0
21,7,2,56.89,5,0
50,5,1,686.18,5,1
76,5,0,199.2,2,0
47,1,0,212.09,5,0
80,0,0,292.9,6,0
47,1,0,751.49,0,1
60,4,0,490.24,2,2
78,9,2,440.6,1,2
41,8,2,806.14,6,1
24,1,1,739.44,0,1
43,1,2,160.44,6,0
46,1,1,208.14,0,0
76,0,0,598.07,0,2
22,5,1,398.0,1,2
22,0,2,702.37,5,1
52,5,2,491.34,5,2
55,2,0,748.89,5,1
46,7,2,428.66,6,2
15,5,0,703.59,5,1
24,8,1,288.62,0,0
73,9,1,765.1,2,1
65,6,0,690.38,3,1
36,7,1,264.6,0,0
14,5,2,117.12,3,0
45,6,0,467.42,0,2
63,9,2,708.75,4,1
22,0,0,378.22,4,2
57,0,2,583.86,4,2
77,0,0,472.23,4,2
66,6,1,847.51,4,1
26,2,1,831.21,0,1
19,7,1,996.16,3,1
64,7,2,697.68,5,1
53,5,1,269.93,2,0
69,3,1,724.83,4,1
44,7,1,282.51,3,0
13,8,2,488.56,0,2
34,7,0,852.9,5,1
14,6,0,871.18,1,1
77,6,1,217.86,3,0
28,8,1,16.0,0,0
38,9,1,337.48,3,2
13,8,1,107.81,4,0
22,1,0,677.62,2,1
79,7,2,175.91,3,0
32,9,0,368.24,0,2
46,6,1,62.07,0,0
63,7,0,468.52,1,2
56,3,0,437.58,1,2
65,8,2,965.85,0,1
55,3,1,278.9,3,0
54,4,2,397.38,1,2
70,2,0,532.19,0,2
51,5,0,478.64,5,2
67,7,2,867.99,3,1
15,4,2,844.14,4,1
41,0,0,472.38,6,2
52,8,2,801.89,6,1
77,9,0,713.09,6,1
47,6,0,770.88,5,1
58,5,1,379.8,5,2
27,3,1,217.05,1,0
35,6,2,949.39,0,1
17,4,1,591.17,4,2
34,2,0,115.93,4,0
23,4,0,797.12,3,1
44,7,2,903.86,6,1
31,2,2,560.86,6,2
67,0,1,450.74,5,2
76,4,1,869.34,2,1
35,9,1,181.24,3,0
46,8,0,180.05,0,0
67,0,2,937.21,2,1
75,8,2,679.3,3,1
48,9,1,409.7,5,2
44,0,2,965.02,2,1
32,2,2,232.83,4,0
72,5,2,9.72,1,0
43,4,1,413.36,0,2
40,3,2,769.04,5,1
66,2,2,710.61,5,1
37,4,2,499.9,6,2
72,5,1,124.28,6,0
28,9,1,950.66,5,1
58,4,0,991.64,2,1
30,5,2,286.93,6,0
36,4,1,825.6,5,1
60,1,2,886.75,2,1
72,4,1,130.17,5,0
23,4,2,366.39,1,2
29,8,0,13.9,2,0
70,1,0,233.24,4,0
32,8,2,647.68,2,2
32,4,2,956.32,3,1
66,3,0,643.27,3,2
38,1,1,119.1,4,0
30,3,2,391.8,0,2
13,0,2,203.88,4,0
64,5,0,395.83,3,2
49,7,0,528.49,0,2
71,6,2,564.91,1,2
36,1,1,332.42,0,0
61,8,2,91.57,2,0
79,2,2,474.04,3,2
20,6,2,711.33,5,1
61,1,1,724.83,4,1
61,6,2,896.39,5,1
47,0,1,69.37,1,0
34,0,2,622.0,0,2
34,0,2,484.63,3,2
65,2,2,705.77,5,1
30,1,2,31.45,3,0
22,7,2,306.48,6,0
42,8,1,251.09,0,0
61,9,2,648.99,1,2
40,6,1,935.37,1,1
80,9,0,550.3,4,2
14,6,0,921.29,0,1
41,9,0,967.49,3,1
14,0,0,890.61,1,1
14,1,2,306.63,6,0
36,5,0,333.9,3,2
48,5,0,489.12,3,2
24,2,2,869.23,1,1
73,4,1,950.96,0,1
19,4,1,618.18,3,2
18,3,2,390.95,0,2
51,6,1,147.7,4,0
58,7,2,778.07,5,1
43,5,2,1.27,0,0
14,7,2,481.0,2,2
24,0,0,244.81,4,0
59,6,1,104.07,4,0
63,7,1,353.53,3,2
60,1,1,57.5,2,0
31,8,2,32.12,5,0
61,2,1,975.44,6,1
26,8,1,393.1,3,2
75,4,2,564.33,4,2
70,1,0,845.9,4,1
29,5,2,42.41,1,0
53,1,1,409.46,0,2
25,4,0,662.68,1,2
42,6,2,236.39,1,0
66,0,1,346.09,3,2
37,9,1,11.43,4,0
37,7,0,8.09,5,0
79,8,2,472.42,1,2
15,1,2,651.66,2,2
74,0,0,656.64,3,2
42,9,0,806.57,4,1
45,5,0,135.63,3,0
19,2,0,450.08,6,2
39,5,2,182.51,5,0
62,6,0,841.14,6,1
61,8,2,921.78,6,1
30,8,1,655.25,2,2
75,0,1,746.54,3,1
27,6,1,108.11,2,0
72,5,2,365.26,1,2
66,7,1,159.0,5,0
52,6,1,530.88,0,2
17,7,1,381.67,4,2
21,7,0,278.76,5,0
50,8,2,978.21,5,1
80,2,1,767.97,2,1
16,2,0,953.76,2,1
80,1,2,64.07,5,0
26,8,0,22.32,4,0
29,1,1,913.94,1,1
56,8,0,775.31,0,1
47,0,0,112.41,0,0
63,1,2,105.5,2,0
33,1,0,310.62,1,0
77,2,2,68.63,2,0
18,7,1,720.29,4,1
46,0,2,469.44,3,2
74,4,2,575.89,5,2
72,5,1,133.25,0,0
33,8,2,123.79,1,0
36,0,0,153.61,6,0
67,6,2,76.97,6,0
76,7,1,185.99,1,0
52,5,2,298.37,3,0
78,2,2,299.75,1,0
38,7,0,999.26,1,1
77,7,2,46.74,4,0
39,1,1,214.76,4,0
58,7,1,733.36,2,1
33,7,0,934.92,0,1
72,2,1,137.79,3,0
25,5,1,229.8,5,0
70,7,0,269.64,3,0
44,2,2,464.89,4,2
57,4,0,708.06,3,1
61,7,0,552.14,6,2
14,9,0,5.07,4,0
58,2,0,274.75,2,0
74,3,0,731.12,4,1
39,8,0,278.79,6,0
71,8,1,70.14,4,0
58,6,1,228.46,6,0
48,3,1,392.28,0,2
28,3,1,270.68,3,0
26,4,2,356.93,2,2
43,8,2,300.1,4,0
67,9,2,462.0,0,2
35,6,1,110.56,1,0
22,6,1,59.28,5,0
40,1,0,109.21,6,0
77,1,2,400.17,4,2
75,1,2,79.21,4,0
40,5,1,505.73,3,2
45,8,0,289.03,3,0
24,8,2,201.69,4,0
59,9,2,879.75,6,1
23,8,1,979.16,2,1
23,2,2,886.28,2,1
69,6,2,921.08,1,1
35,5,0,917.7,4,1
14,3,0,767.34,3,1
22,9,0,359.34,3,2
38,3,2,590.37,2,2
61,4,1,246.46,0,0
79,6,1,486.6,6,2
23,7,0,709.46,1,1
26,4,2,839.65,1,1
25,6,0,677.89,3,1
13,7,2,184.73,6,0
47,7,2,41.01,2,0
49,1,1,743.12,2,1
47,1,0,969.56,3,1
71,7,1,802.42,2,1
56,5,1,982.15,6,1
41,0,2,470.32,0,2
34,1,0,66.43,4,0
43,5,0,415.96,4,2
64,5,1,380.74,6,2
55,2,2,550.76,4,2
48,7,2,832.16,1,1
36,9,0,925.61,5,1
20,9,0,771.16,5,1
71,0,0,672.89,4,1
27,7,0,345.37,0,2
78,1,2,658.59,5,2
38,6,2,827.54,2,1
14,0,0,931.46,3,1
51,5,2,959.7,6,1
22,1,1,319.97,5,0
21,8,1,862.44,5,1
48,9,1,280.68,5,0
52,5,2,844.75,1,1
57,1,1,307.25,0,0
23,4,1,707.18,4,1
63,1,2,678.67,0,1
40,8,0,409.26,2,2
80,3,1,499.55,3,2
38,3,0,286.66,1,0
28,8,0,120.67,6,0
77,5,2,43.92,4,0
21,1,1,295.04,4,0
32,5,1,173.45,6,0
44,5,1,331.05,3,0
62,5,2,180.4,1,0
33,2,0,61.28,5,0
24,0,2,580.19,2,2
26,3,0,466.32,4,2
62,8,0,970.71,1,1
44,7,2,739.38,1,1
48,2,1,384.04,3,2
34,4,1,95.65,0,0
56,8,2,255.53,2,0
63,3,0,74.56,3,0
25,5,1,759.48,6,1
25,3,1,658.37,0,2
35,2,0,449.48,3,2
55,6,2,775.72,1,1
32,7,1,795.26,1,1
63,2,2,721.29,3,1
43,3,1,945.64,1,1
43,7,1,866.7,6,1
72,4,2,888.3,5,1
21,9,1,632.6,6,2
63,9,2,444.28,6,2
28,4,1,309.86,5,0
68,0,2,875.79,3,1
30,8,0,859.46,3,1
76,6,0,894.99,4,1
50,3,2,898.33,2,1
79,3,0,915.67,5,1
76,2,0,879.29,2,1
63,1,1,615.21,6,2
46,1,2,747.51,3,1
13,4,2,29.96,0,0
41,2,0,927.64,6,1
50,2,0,185.96,0,0
77,4,0,968.08,1,1
74,1,1,484.19,3,2
35,3,0,378.39,6,2
62,5,1,391.51,2,2
20,2,1,449.72,1,2
67,7,1,380.15,6,2
79,0,1,805.1,3,1
56,4,0,85.91,3,0
15,1,2,88.27,0,0
70,5,1,12.75,5,0
54,3,1,538.28,3,2
33,5,1,425.97,5,2
28,2,1,24.91,2,0
